"","1","2","3","4","5"
"1",-0.648109922583037,-2.11111945710797,-0.689813572401822,-0.0846794054733394,-2.56496616888026
"2",-0.160785251046996,-1.85048731462755,0.719058180629479,1.22092232536492,0.799841953911032
"3",-0.426708898826691,0.17198060946454,0.29552810689431,0.492716714324944,1.46639230422373
"4",0.737332355198301,1.10205763258456,1.3581841895403,-0.848291629279217,-0.0518948578290485
"5",0.431314435694602,1.69628607733592,1.2026342923725,0.454106267542118,-0.740906827661831
"6",-2.62324694561756,-2.78189418847117,-1.46183028242994,-1.18811250007005,-1.43276814531728
"7",-0.512326220239857,-0.442345037063926,-1.70221297704301,-0.0535719396040157,-0.763910104018819
"8",0.917959188615633,1.71949236023309,0.893467753127752,1.88839213119564,1.32603152842588
"9",0.596177262246149,0.755823343187616,-0.50485042353261,-0.498308655201667,0.508195079265126
"10",0.70823227735989,-0.571298873256948,-0.162618913427271,-1.02808455620593,-1.984276309791
"11",-0.437552408576213,-0.805090181200284,-0.317966287902095,1.38289869271874,0.16300381897827
"12",1.42546197577513,-0.109960008581663,-0.62446898364579,-0.0418634436181946,-0.256713678383583
"13",-1.64081981227331,-0.991334282254063,1.72685473254135,-0.204510853467862,1.16857739574964
"14",0.159434127591087,1.25932018035235,0.392371699604856,-0.265224703048399,-1.19493891294854
"15",0.857860740559538,1.11544784004191,3.15794564351462,2.50895002310993,4.30673052980045
"16",-0.222797820405227,0.287807872788066,-0.865483647352242,-0.623100688068699,-0.58083524188298
"17",0.134250308673801,-0.30397674029258,0.0273667995349273,-0.358075446149276,0.77260720717845
"18",-1.12312634688822,0.0248727905288778,-0.852259837921286,-2.57996574190952,-2.1493389213828
"19",-0.650885940501049,-0.818036301468466,-0.643445621903033,-1.10743548569594,-1.13336088838759
"20",-1.24898843675042,-0.18846317797332,-0.255571628874905,0.411285116791029,1.56451165414803
"21",-0.024435252173873,-0.848130406709359,-1.34865120866806,1.33299166703216,0.775993794321816
"22",-0.40871829676331,-0.327097427500151,-0.0924479001995191,0.678590017028453,2.02743165312181
"23",0.677852495728497,0.132649575714123,-1.52806476456102,-0.596661247526521,-0.168939713274597
"24",-0.261056759460073,0.462527160834201,0.675241555814068,-0.383029359967191,-1.46002332627271
"25",0.181644413297157,-1.78910715894204,0.243350143415759,0.0891119941382192,-0.0678883186351974
"26",0.811771889247389,1.18081549519105,0.99509456899762,1.77597543475548,2.78139873733001
"27",-0.308900992286748,0.688870306185252,0.355780108985098,-0.938632077975288,-1.65587821520665
"28",0.913676422644675,-0.540272482824747,-0.745449261586781,-0.451913571800386,1.13199708841069
"29",-0.355398762005434,0.107927602040803,1.89284132058456,2.45962118015315,2.35001324498212
"30",-1.68466827243316,-0.803831761922417,-0.596747535082884,0.506402362840551,-0.241978183126538
"31",0.598067529507525,-0.760055503678431,-0.00713843471375381,0.871166715377434,0.664265051724111
"32",-0.266113363051819,-1.82437379865378,1.00104509290767,2.0129914202506,1.2607581823285
"33",-0.574165922701347,-0.41901262729204,0.683058294425215,0.133899499588745,1.50418387292869
"34",-0.0291978042448075,-0.798590379169282,-0.844581162040242,2.04076352387237,2.28499944822985
"35",-0.0993705524256064,0.100538194276023,-0.289938742562891,-0.458292400330233,-1.30734553836888
"36",-0.249622846392596,-2.79251508879996,-0.453287944363572,-0.706729880545678,0.116425669281326
"37",-0.606930900903809,0.424488361677882,-0.78602289278697,0.964147050516359,1.87546687419078
"38",-0.0531941139530726,-1.35920917203259,1.09103741395833,0.436039881607567,1.22470247883189
"39",1.15254708754336,0.401416759593642,1.74142618955131,2.35152277083401,2.12236373480267
"40",0.553050859539832,0.907884263412843,-0.494630359060266,-1.93950564689668,-3.04316649733464
"41",0.719524692232092,-1.3365548227268,-3.43747830355117,-1.21170066120977,-3.00571524013264
"42",-0.92603804638948,-1.88007127634094,-0.786756728142883,-0.840483868210588,-0.433639985050884
"43",-0.088024799624724,-0.17428146662351,0.907642253232285,-1.99010491153738,-1.81499271850336
"44",0.0245016390595478,-1.36871612035117,-2.31814597751657,-0.387026106140145,0.773165203977387
"45",-1.2190030641807,0.876755986804024,1.23950434913107,0.615766065228429,-0.227149929485738
"46",-0.977168415704486,0.372743586104893,0.00799671242824715,0.616627461659863,-1.7207116652673
"47",-2.30714813096179,-0.719287109806671,0.152511990151901,1.67033530161552,-0.216551865443484
"48",1.33542392951656,-0.989331809222839,-0.370693118195213,-1.42484537197248,0.0356500553877068
"49",-0.531371914019748,-0.272417492780106,-0.652158658848852,-0.27429145424257,-2.23506133979706
"50",-1.35775716195291,1.22195650348925,0.254498528718622,2.20508417486229,1.85968637282407
"51",-0.429145478423052,-0.686800110321414,-0.630787275274073,0.916530217116416,0.892832847977679
"52",0.264149627895654,0.590292798697381,-0.245119930722855,-1.00282240546147,-0.716120497683888
"53",0.64911311083238,1.38668074329916,0.769245192290025,0.446240456934942,0.201038247870612
"54",0.410525848583034,0.764547949390222,-0.491205726821114,-0.449213744664157,-1.38555973984919
"55",-0.750345610350712,-0.861457851719581,0.158031385985816,1.89739371499403,0.502861803896321
"56",-2.44015910319915,-1.07145406747858,-0.691191863870377,-0.716516687994931,-0.492548506320101
"57",0.216274168368199,-1.34009012720013,-1.15705273748081,-0.780808912328244,-1.50366732277695
