"","1","2","3","4","5","6","7","8"
"1",2.74024130515179,-1.3116533044855,-0.600052765424455,-1.34740862827155,-1.1301010089804,-2.68632991996505,-1.04529917119931,0.331681625080966
"2",0.631365824844876,0.436553913600195,0.436636081344716,-0.509888836444065,-0.997804351984201,-0.00569416029232252,0.133881056677838,-0.331018382637694
"3",-3.05851673365313,1.67153511435509,0.640386228451043,1.60245263329258,0.326797822905464,3.45835657180794,3.92591455073816,-1.12098512806832
"4",1.89472042304067,0.230744291945665,2.26203137861742,0.762409505437811,0.675821671031634,-3.33731413521833,-0.108911298074075,-1.00260426692972
"5",3.13809806883569,-1.77481686905908,-1.2709938960126,-1.99624339963003,-1.6856589909011,-2.85865855085102,-1.46154088166901,0.229009303093853
"6",-4.46842297504437,0.538645571036552,-2.32679766473546,0.647933744390793,0.655483005542348,4.15866530321124,2.43636541487682,0.927965300840357
"7",2.03488984310653,-0.311005541353117,1.31997599086208,0.397163393223026,0.134089653895684,-0.619929059721014,-1.8323153839225,-0.68547529462724
"8",-4.67322204419713,1.86323935892803,-0.0377541112291713,1.31841577446526,1.02837728052124,4.50392868004687,0.929829456980844,0.999602108694924
"9",1.4024947376719,-1.7440907432076,-1.65444958093039,-0.118104336030147,0.355142005906656,-3.19426782270985,-0.503826739455457,-0.395839258129513
"10",5.47051294953433,-1.65953597075977,-0.119786923394777,-1.66032815244419,-1.37392653610753,-3.33958246979963,-2.5848954474342,0.40016413905147
"11",-2.67256447831255,-1.00819389627821,-2.62694359184032,-0.224696882941274,-0.318470552145864,2.64493813510992,3.37144341496835,0.828848724622069
"12",-0.176393071558985,0.739888274111795,1.51487758645295,0.504305923172961,1.51581076258432,-1.93649245744003,-0.374692666394178,-1.15860292933046
"13",0.90619572077602,2.5450916886609,2.74747726423881,2.43850433706141,0.380080925888066,1.10745082237592,1.8331468534483,-2.75882675794518
"14",1.00981077692014,-0.146643855691762,0.946408640141266,0.550736383697038,-0.571266940334816,-0.325773994577712,1.63082705259807,-2.25560184813655
"15",-3.22169241049506,-1.71694738520779,-1.99544874760038,-0.435338962556387,-0.472668303438685,3.50923491772992,0.598235354222653,0.545061933651668
"16",0.425286216922201,0.281110162095733,-1.28555690043728,-0.372663660854555,-0.00519013021191889,0.840094543620099,0.358080509889365,-0.598642360189515
"17",5.80462871730367,-0.825587967097428,2.75422741918459,-0.384956412650705,0.209491427158466,-6.66949802560985,-3.80823070694959,-0.87780016590876
"18",-4.05634835163112,1.69022164340945,-0.296031585184544,2.30986654755191,0.999411413479856,5.00949032925161,4.21675099644297,-0.269115121704117
"19",-0.746337129193994,1.80434243120819,0.796612913694833,0.390732881067336,0.926167153129808,1.38729765987067,-0.641104229464436,-1.06449866311471
"20",3.92224221735288,2.29517363773753,4.74654087168566,-0.760735620277441,1.07916134014793,-4.75742192689006,-2.46422141072929,-0.563188305383828
"21",-1.95801779978756,0.289149714689163,-2.07563196940723,-0.560148296552895,-0.830282923541625,3.78575296126737,3.37152546745127,0.54980174306983
"22",4.0098966497848,0.76364555493484,2.46301868503876,-1.22920984428538,1.01741178247465,-4.93103702991477,-4.51125985211668,-1.56272099852901
"23",0.0123708982758937,1.67974527917803,3.56233675520659,0.502908130763708,0.243575928151801,-2.43352515871202,-0.491717826989372,-0.917840317773896
"24",0.614082253017314,-0.290918264336437,-1.89825979484671,-0.290548120907932,1.1726946101873,-1.09402770454757,-1.29933360044266,0.343320120642204
"25",-0.214456510211223,1.02261118905667,0.857563720012861,-0.304237251755194,0.041397866034223,-1.42950046284538,-0.143897724711376,-0.404184036427754
"26",0.532955032259898,-1.29434102695201,-1.22953878390344,-0.903751979308605,0.453721265414964,-2.71125065451677,-0.897390155169982,1.31367398914514
"27",-2.45661077870691,-3.29506188747182,-3.35526520041072,0.171720961754753,-0.652981827402346,1.96146967625,-0.754280102588429,1.57843897588556
"28",2.91711078743945,-2.88207064519212,-1.45472659771251,-1.6227530433624,-1.0083373285973,-2.29846308730701,-1.80931817033267,-0.183401776461204
